"id","latitude","longitude","elevation","state","name","gsn_flag","hcn_crn_flag","wmoid","geopoint"
US1LAEB0023,30.5541,-91.054,21.9,LA,BROWNFIELDS 4.0 E             ,   ,   ,,POINT(-91.054 30.5541)
US1LAOC0019,32.5458,-92.098,21.9,LA,MONROE 2.5 NNW                ,   ,   ,,POINT(-92.098 32.5458)
US1LAOC0029,32.5283,-92.1238,21.9,LA,WEST MONROE 1.7 ENE           ,   ,   ,,POINT(-92.1238 32.5283)
US1LAEB0022,30.4023,-90.9762,21.9,LA,SHENANDOAH 1.5 E              ,   ,   ,,POINT(-90.9762 30.4023)
US1LACT0001,31.8719,-91.7097,21.9,LA,SICILY ISLAND 3.3 WNW         ,   ,   ,,POINT(-91.7097 31.8719)
US1LAFP0003,32.2324,-91.6921,21.9,LA,WINNSBORO 5.3 NNE             ,   ,   ,,POINT(-91.6921 32.2324)
US1LAEB0020,30.4438,-91.0561,21.9,LA,MONTICELLO 3.0 SSW            ,   ,   ,,POINT(-91.0561 30.4438)
USC00169631,32.46,-92.1483,22.9,LA,W MONROE                      ,   ,   ,,POINT(-92.1483 32.46)
USC00167732,31.1872,-92.2906,22.9,LA,RED RIVER LOCK # 2            ,   ,   ,,POINT(-92.2906 31.1872)
USC00168861,30.6433,-89.9239,22.9,LA,SUN                           ,   ,   ,,POINT(-89.9239 30.6433)
USC00168788,32.6933,-92.0514,25.9,LA,STERLINGTON #2                ,   ,   ,,POINT(-92.0514 32.6933)
USC00160103,31.2489,-92.4489,25.9,LA,ALEXANDRIA 5 SSE              ,   ,   ,,POINT(-92.4489 31.2489)
USC00168785,32.7025,-92.0814,25.9,LA,STERLINGTON                   ,   ,   ,,POINT(-92.0814 32.7025)
USC00168923,32.3994,-91.1842,25.9,LA,TALLULAH                      ,   ,   ,,POINT(-91.1842 32.3994)
US1LAOC0005,32.5277,-92.1219,25.9,LA,MONROE 2.4 WNW                ,   ,   ,,POINT(-92.1219 32.5277)
USC00165920,31.1289,-92.065,25.9,LA,MARKSVILLE                    ,   ,   ,,POINT(-92.065 31.1289)
USC00167651,30.5114,-93.2172,25.9,LA,RAGLEY 1W                     ,   ,   ,,POINT(-93.2172 30.5114)
US1LAOC0015,32.5153,-92.1661,29.9,LA,WEST MONROE 1.0 W             ,   ,   ,,POINT(-92.1661 32.5153)
USC00163321,30.8433,-90.1619,37.8,LA,FRANKLINTON                   ,   ,   ,,POINT(-90.1619 30.8433)
US1LACD0019,32.3755,-93.8055,51.8,LA,SHREVEPORT 6.7 S              ,   ,   ,,POINT(-93.8055 32.3755)
USC00168828,30.85,-93.0167,51.8,LA,SUGARTOWN                     ,   ,   ,,POINT(-93.0167 30.85)
US1LACN0003,31.6295,-91.5705,17.1,LA,FSA-FERRIDAY 1.0 WSW          ,   ,   ,,POINT(-91.5705 31.6295)
US1LASL0001,30.4197,-91.9986,17.1,LA,GRAND COTEAU 2.7 E            ,   ,   ,,POINT(-91.9986 30.4197)
US1LAPC0002,30.6807,-91.4115,17.1,LA,NEW ROADS 2.7 ESE             ,   ,   ,,POINT(-91.4115 30.6807)
US1LAEB0005,30.3657,-91.1168,17.1,LA,GARDERE 1.2 ENE               ,   ,   ,,POINT(-91.1168 30.3657)
USC00166995,30.5081,-92.0925,17.1,LA,OPELOUSAS                     ,   ,   ,,POINT(-92.0925 30.5081)
USW00013942,32.5156,-92.0406,24.1,LA,MONROE RGNL AP                ,   ,   ,,POINT(-92.0406 32.5156)
USC00167680,32.5,-91.7667,24.1,LA,RAYVILLE 2 N                  ,   ,   ,,POINT(-91.7667 32.5)
USC00164315,32.4667,-91.6167,24.1,LA,HOLLY RIDGE                   ,   ,   ,,POINT(-91.6167 32.4667)
US1LAAV0001,30.9517,-92.1921,24.1,LA,BUNKIE 0.3 WSW                ,   ,   ,,POINT(-92.1921 30.9517)
USC00166310,32.55,-92.1167,24.1,LA,MONROE CITY                   ,   ,   ,,POINT(-92.1167 32.55)
USC00163630,32.4667,-91.8,24.1,LA,GIRARD                        ,   ,   ,,POINT(-91.8 32.4667)
USC00162372,32.9,-92.1333,24.1,LA,DEAN                          ,   ,   ,,POINT(-92.1333 32.9)
USC00162271,29.8167,-90,24.1,LA,DALCOUR                       ,   ,   ,,POINT(-90 29.8167)
USC00160947,30.8,-89.8333,24.1,LA,BOGALUSA 2 NE                 ,   ,   ,,POINT(-89.8333 30.8)
USC00164200,31.0667,-92.1167,24.1,LA,HESSMER                       ,   ,   ,,POINT(-92.1167 31.0667)
USC00167897,32.1833,-92.1,24.1,LA,RIVERTON LOCK 3               ,   ,   ,,POINT(-92.1 32.1833)
US1LAMD0001,32.3838,-91.18,24.1,LA,FSA-TALLULAH 1.7 SSE          ,   ,   ,,POINT(-91.18 32.3838)
USC00166305,32.4667,-92.1167,24.1,LA,MONROE LOCK 4                 ,   ,   ,,POINT(-92.1167 32.4667)
USW00013934,31.3167,-92.55,27.1,LA,ENGLAND AFB                   ,   ,   ,74754,POINT(-92.55 31.3167)
USC00163544,31.75,-92.3833,27.1,LA,GEORGETOWN                    ,   ,   ,,POINT(-92.3833 31.75)
USC00164320,32.6167,-91.6333,27.1,LA,HOLLY RIDGE 10 N              ,   ,   ,,POINT(-91.6333 32.6167)
USC00167825,31.2833,-92.4167,27.1,LA,RICHLAND PLANTATION           ,   ,   ,,POINT(-92.4167 31.2833)
USC00169864,31.1833,-92.5667,27.1,LA,WOODWORTH TWR                 ,   ,   ,,POINT(-92.5667 31.1833)
USC00161956,32.6667,-91.8667,27.1,LA,COLLINSTON                    ,   ,   ,,POINT(-91.8667 32.6667)
USC00167691,32.4936,-91.7486,27.1,LA,RAYVILLE                      ,   ,   ,,POINT(-91.7486 32.4936)
US1LAOC0012,32.5412,-92.1648,27.1,LA,WEST MONROE 2.1 NNW           ,   ,   ,,POINT(-92.1648 32.5412)
USC00162217,32.2428,-91.5889,27.1,LA,CROWVILLE                     ,   ,   ,,POINT(-91.5889 32.2428)
US1LAOC0004,32.5386,-92.0932,27.1,LA,MONROE 1.9 NNW                ,   ,   ,,POINT(-92.0932 32.5386)
US1LAEB0031,30.5441,-91.005,27.1,LA,CENTRAL 2.2 SE                ,   ,   ,,POINT(-91.005 30.5441)
USC00166455,32.3333,-91.0167,27.1,LA,MOUND                         ,   ,   ,,POINT(-91.0167 32.3333)
USC00164730,32.9667,-91.65,31.1,LA,JONES                         ,   ,   ,,POINT(-91.65 32.9667)
USC00169235,31.8667,-92.3,31.1,LA,URANIA                        ,   ,   ,,POINT(-92.3 31.8667)
USC00162219,32.25,-91.5833,31.1,LA,CROWVILLE 1 N                 ,   ,   ,,POINT(-91.5833 32.25)
US1LAWC0001,32.7377,-91.4393,31.1,LA,PIONEER 0.3 WSW               ,   ,   ,,POINT(-91.4393 32.7377)
USC00166808,30.9678,-91.1003,31.1,LA,NORWOOD                       ,   ,   ,,POINT(-91.1003 30.9678)
USC00166333,31.55,-93,31.1,LA,MONTROSE                      ,   ,   ,,POINT(-93 31.55)
USC00162399,32.45,-91.5,31.1,LA,DELHI                         ,   ,   ,,POINT(-91.5 32.45)
USC00166324,31.6667,-92.9,31.1,LA,MONTGOMERY                    ,   ,   ,,POINT(-92.9 31.6667)
USC00162297,32.7,-91.45,31.1,LA,DARNELL 2N                    ,   ,   ,,POINT(-91.45 32.7)
USC00163322,30.8353,-90.1625,44.2,LA,FRANKLINTON #2                ,   ,   ,,POINT(-90.1625 30.8353)
USC00163327,30.8186,-90.18,44.2,LA,FRANKLINTON 3 SW              ,   ,   ,,POINT(-90.18 30.8186)
US1LAOC0016,32.4518,-92.3439,44.2,LA,CALHOUN 4.3 SSE               ,   ,   ,,POINT(-92.3439 32.4518)
US1LAWR0005,32.5283,-93.4005,62.2,LA,DOYLINE 1.1 NE                ,   ,   ,,POINT(-93.4005 32.5283)
USC00168094,32.3625,-93.14,84.4,LA,SAILES FIRE TWR               ,   ,   ,,POINT(-93.14 32.3625)
US1LAWR0007,32.6457,-93.2881,84.4,LA,MINDEN 2.1 NNW                ,   ,   ,,POINT(-93.2881 32.6457)
USC00164131,32.9683,-93.1297,92.4,LA,HAYNESVILLE                   ,   ,   ,,POINT(-93.1297 32.9683)
USC00164050,31.9272,-93.3103,38.7,LA,HANNA 4 SSE                   ,   ,   ,,POINT(-93.3103 31.9272)
USC00160381,32.65,-93.0667,154.8,LA,ATHENS FIRE TWR               ,   ,   ,,POINT(-93.0667 32.65)
USC00168067,32.51,-92.6503,89.9,LA,RUSTON LA TECH                ,   ,   ,,POINT(-92.6503 32.51)
US1LAWR0006,32.6347,-93.2549,93.9,LA,MINDEN 2.0 NE                 ,   ,   ,,POINT(-93.2549 32.6347)
USC00160277,32.5511,-92.9186,121.9,LA,ARCADIA                       ,   ,   ,,POINT(-92.9186 32.5511)
US1LAAS0013,30.2386,-90.9047,2.7,LA,GONZALES 1.9 NE               ,   ,   ,,POINT(-90.9047 30.2386)
USC00160395,29.6833,-91.2,2.7,LA,AVOCA ISLAND                  ,   ,   ,,POINT(-91.2 29.6833)
US1LAAS0009,30.2383,-90.9062,2.7,LA,GONZALES 1.8 NE               ,   ,   ,,POINT(-90.9062 30.2383)
US1LAST0026,30.2835,-89.7245,2.7,LA,SLIDELL 3.2 E                 ,   ,   ,,POINT(-89.7245 30.2835)
USW00053917,30.0494,-90.0289,2.7,LA,NEW ORLEANS LAKEFRONT AP      ,   ,   ,,POINT(-90.0289 30.0494)
US1LACC0020,30.204,-93.375,3.7,LA,SULPHUR 2.2 S                 ,   ,   ,,POINT(-93.375 30.204)
US1LAVM0004,29.9762,-92.1072,3.7,LA,ABBEVILLE 1.0 E               ,   ,   ,,POINT(-92.1072 29.9762)
US1LATG0021,30.4323,-90.5324,3.7,LA,PONCHATOULA 5.3 W             ,   ,   ,,POINT(-90.5324 30.4323)
US1LACC0011,30.1992,-93.4048,3.7,LA,SULPHUR 3.6 SW                ,   ,   ,,POINT(-93.4048 30.1992)
USC00169375,30.1922,-93.5811,3.7,LA,VINTON                        ,   ,   ,,POINT(-93.5811 30.1922)
US1LAST0017,30.275,-89.7041,3.7,LA,SLIDELL 4.4 E                 ,   ,   ,,POINT(-89.7041 30.275)
US1LAST0010,30.2805,-89.7735,3.7,LA,SLIDELL 0.2 SE                ,   ,   ,,POINT(-89.7735 30.2805)
USC00166968,30.2869,-93.1444,3.7,LA,OLD TOWN BAY                  ,   ,   ,,POINT(-93.1444 30.2869)
US1LAJD0002,30.236,-92.823,3.7,LA,WELSH 0.7 W                   ,   ,   ,,POINT(-92.823 30.236)
USC00166142,30.19,-92.5906,4.9,LA,MERMENTAU                     ,   ,   ,,POINT(-92.5906 30.19)
USW00013941,30.2167,-93.15,4.9,LA,LAKE CHARLES CHENAULT         ,   ,   ,,POINT(-93.15 30.2167)
US1LAAS0005,30.1584,-90.9207,4.9,LA,GONZALES 4.0 S                ,   ,   ,,POINT(-90.9207 30.1584)
US1LATG0007,30.4326,-90.2462,4.9,LA,PONCHATOULA 11.8 E            ,   ,   ,,POINT(-90.2462 30.4326)
US1LAIV0004,30.3161,-91.0721,4.9,LA,VILLAGE ST. GEORGE 3.2 S      ,   ,   ,,POINT(-91.0721 30.3161)
USC00167425,30.4603,-90.4497,6.4,LA,PONCHATOULA                   ,   ,   ,,POINT(-90.4497 30.4603)
US1LACC0014,30.145,-93.1764,6.4,LA,LAKE CHARLES 4.8 SSE          ,   ,   ,,POINT(-93.1764 30.145)
US1LASM0003,30.2879,-91.9044,6.4,LA,BREAUX BRIDGE 0.7 NNW         ,   ,   ,,POINT(-91.9044 30.2879)
USC00165620,30.3644,-91.1672,6.4,LA,LSU BEN-HUR FARM              ,   ,   ,,POINT(-91.1672 30.3644)
USC00167364,30.3,-91.2333,7.9,LA,PLAQUEMINE                    ,   ,   ,,POINT(-91.2333 30.3)
US1LAAS0003,30.2173,-90.9099,7.9,LA,GONZALES 0.8 E                ,   ,   ,,POINT(-90.9099 30.2173)
US1LALV0003,30.2995,-90.7981,7.9,LA,FRENCH SETTLEMENT 0.9 SSE     ,   ,   ,,POINT(-90.7981 30.2995)
US1LAAS0001,30.1613,-90.9239,7.9,LA,GONZALES 3.8 S                ,   ,   ,,POINT(-90.9239 30.1613)
USW00003934,30.0333,-91.8833,7.9,LA,NEW IBERIA NAAS               ,   ,   ,,POINT(-91.8833 30.0333)
US1LAAC0003,30.2353,-92.2843,8.8,LA,RAYNE 1.0 W                   ,   ,   ,,POINT(-92.2843 30.2353)
US1LAAS0010,30.3187,-90.9954,8.8,LA,PRAIRIEVILLE 1.8 NW           ,   ,   ,,POINT(-90.9954 30.3187)
US1LALY0002,30.17,-92.0016,9.8,LA,LAFAYETTE 3.5 SSE             ,   ,   ,,POINT(-92.0016 30.17)
US1LAST0009,30.5001,-90.0134,11.3,LA,ABITA SPRINGS 1.9 NE          ,   ,   ,,POINT(-90.0134 30.5001)
US1LAEB0018,30.4033,-91.0357,15.8,LA,SHENANDOAH 2.1 W              ,   ,   ,,POINT(-91.0357 30.4033)
US1LATS0001,31.991,-91.187,21.6,LA,ST. JOSEPH 5.8 NNE            ,   ,   ,,POINT(-91.187 31.991)
US1LAOC0006,32.5487,-92.1193,21.6,LA,MONROE 3.2 NW                 ,   ,   ,,POINT(-92.1193 32.5487)
US1LAAV0003,31.1338,-92.0686,22.6,LA,MARKSVILLE 0.6 NW             ,   ,   ,,POINT(-92.0686 31.1338)
US1LAEV0002,30.6884,-92.2783,22.6,LA,FSA-VILLE PLATTE 0.2 SE       ,   ,   ,,POINT(-92.2783 30.6884)
US1LABG0002,30.4713,-93.1591,22.6,LA,RAGLEY 5.0 SE                 ,   ,   ,,POINT(-93.1591 30.4713)
USC00169804,32.1411,-91.7089,22.6,LA,WINNSBORO 2 SE                ,   ,   ,,POINT(-91.7089 32.1411)
USW00093915,31.3347,-92.5586,25.6,LA,ALEXANDRIA INTL AP            ,   ,   ,74754,POINT(-92.5586 31.3347)
US1LAEB0056,30.6943,-91.2565,33.2,LA,JACKSON 10.1 SSW              ,   ,   ,,POINT(-91.2565 30.6943)
US1LAWP0001,31.8822,-92.8938,37.2,LA,WINNFIELD 15.1 W              ,   ,   ,,POINT(-92.8938 31.8822)
USC00162144,32.0075,-93.2694,47.2,LA,COUSHATTA GRAND BAYOU         ,   ,   ,,POINT(-93.2694 32.0075)
USC00166978,31.8922,-92.2422,47.2,LA,OLLA                          ,   ,   ,,POINT(-92.2422 31.8922)
USC00167738,32.4219,-93.6381,47.2,LA,RED RIVER RSCH STN            ,   ,   ,,POINT(-93.6381 32.4219)
US1LARR0003,32.0079,-93.2722,51.2,LA,COUSHATTA 4.2 ESE             ,   ,   ,,POINT(-93.2722 32.0079)
USC00169074,31.2022,-93.5725,55.2,LA,TOLEDO BEND LAKE              ,   ,   ,,POINT(-93.5725 31.2022)
US1LACD0009,32.3796,-93.8031,55.2,LA,SHREVEPORT 6.4 S              ,   ,   ,,POINT(-93.8031 32.3796)
USC00163657,32.2,-93.8333,78.9,LA,GLOSTER 1 W                   ,   ,   ,,POINT(-93.8333 32.2)
USC00162439,31.9667,-93.5667,78.9,LA,DESOTO FIRE TWR               ,   ,   ,,POINT(-93.5667 31.9667)
USC00160920,32.7,-93.5167,78.9,LA,BODCAU FIRE TWR               ,   ,   ,,POINT(-93.5167 32.7)
USC00166911,30.7531,-90.9939,45.7,LA,OAKNOLIA 2N                   ,   ,   ,,POINT(-90.9939 30.7531)
USC00163804,31.8078,-93.0867,45.7,LA,GRAND ECORE                   ,   ,   ,,POINT(-93.0867 31.8078)
USC00164573,30.8331,-91.1261,45.7,LA,JACKSON 3E                    ,   ,   ,,POINT(-91.1261 30.8331)
US1LANT0003,31.7869,-93.1708,45.7,LA,NATCHITOCHES 4.8 WNW          ,   ,   ,,POINT(-93.1708 31.7869)
USC00162800,30.85,-92.7833,45.7,LA,ELIZABETH                     ,   ,   ,,POINT(-92.7833 30.85)
USC00161200,32.5331,-93.71,49.7,LA,BOSSIER CITY 2                ,   ,   ,,POINT(-93.71 32.5331)
US1LANT0005,32.042,-92.9108,59.7,LA,GOLDONNA 1.5 N                ,   ,   ,,POINT(-92.9108 32.042)
USC00169980,31.6597,-93.6633,63.7,LA,ZWOLLE 2 NW                   ,   ,   ,,POINT(-93.6633 31.6597)
US1LAEF0005,30.8518,-91.0077,67.4,LA,FSA-CLINTON 0.8 SE            ,   ,   ,,POINT(-91.0077 30.8518)
USR0000LGUM,31.9,-92.7672,91.4,LA,GUM SPRINGS LOUISIANA         ,   ,   ,,POINT(-92.7672 31.9)
USC00164905,31.4667,-93.1833,91.4,LA,KISATCHIE                     ,   ,   ,,POINT(-93.1833 31.4667)
USC00168431,32.4267,-93.8186,75.9,LA,SHREVEPORT CARGIL PARK        ,   ,   ,,POINT(-93.8186 32.4267)
USC00162165,31,-93.1,75.9,LA,CRAVENS TWR                   ,   ,   ,,POINT(-93.1 31)
USC00164735,32.2239,-92.7069,75.9,LA,JONESBORO #2                  ,   ,   ,,POINT(-92.7069 32.2239)
USW00013935,31.3928,-92.2956,34.1,LA,ALEXANDRIA ESLER RGNL AP      ,   ,   ,,POINT(-92.2956 31.3928)
USC00160629,32.95,-91.85,34.1,LA,BEEKMAN 3 NE                  ,   ,   ,,POINT(-91.85 32.95)
USC00165419,32.9833,-92.2167,34.1,LA,LITROE                        ,   ,   ,,POINT(-92.2167 32.9833)
US1LATG0019,30.726,-90.5207,34.1,LA,FSA-AMITE CITY 0.8 SW         ,   ,   ,,POINT(-90.5207 30.726)
US1LAOC0002,32.5564,-92.1989,42.1,LA,WEST MONROE 4.1 NW            ,   ,   ,,POINT(-92.1989 32.5564)
US1LANT0001,31.9135,-92.9929,52.1,LA,GOLDONNA 8.8 SSW              ,   ,   ,,POINT(-92.9929 31.9135)
US1LABS0011,32.5905,-93.7086,52.1,LA,BOSSIER CITY 5.6 NNW          ,   ,   ,,POINT(-93.7086 32.5905)
US1LACD0025,32.4821,-93.7268,52.1,LA,SHREVEPORT 4.2 E              ,   ,   ,,POINT(-93.7268 32.4821)
US1LABS0003,32.6221,-93.7199,52.1,LA,BOSSIER CITY 7.9 NNW          ,   ,   ,,POINT(-93.7199 32.6221)
USC00161891,30.8544,-91.0092,76.2,LA,CLINTON FORESTRY HQ           ,   ,   ,,POINT(-91.0092 30.8544)
USC00165430,30.9336,-90.57,76.2,LA,LIVERPOOL 6W                  ,   ,   ,,POINT(-90.57 30.9336)
USC00168910,30.55,-89.95,18.3,LA,TALISHEEK TOWER               ,   ,   ,,POINT(-89.95 30.55)
USC00169480,30.5622,-90.9214,18.3,LA,WATSON 3 ESE                  ,   ,   ,,POINT(-90.9214 30.5622)
USC00169357,31.5653,-91.4333,18.3,LA,VIDALIA #2                    ,   ,   ,,POINT(-91.4333 31.5653)
USC00160546,30.5586,-91.0342,18.3,LA,BATON ROUGE CNTRL             ,   ,   ,,POINT(-91.0342 30.5586)
USC00163867,30.5589,-90.9855,18.3,LA,GREENWELL SPRINGS             ,   ,   ,,POINT(-90.9855 30.5589)
USC00168906,30.5225,-89.8742,18.3,LA,TALISHEEK                     ,   ,   ,,POINT(-89.8742 30.5225)
USC00163165,30.5506,-90.1919,21.3,LA,FOLSOM 6 S                    ,   ,   ,,POINT(-90.1919 30.5506)
USC00165630,31.1783,-92.4108,21.3,LA,LSU DEAN LEE RSCH STN         ,   ,   ,,POINT(-92.4108 31.1783)
USC00167729,31.2542,-91.9592,21.3,LA,RED RIVER LOCK #1             ,   ,   ,,POINT(-91.9592 31.2542)
USC00160462,30.5669,-91.1633,21.3,LA,BAKER                         ,   ,   ,,POINT(-91.1633 30.5669)
USC00164739,31.4825,-91.8628,21.3,LA,JONESVILLE LOCKS              ,   ,   ,,POINT(-91.8628 31.4825)
USC00166314,32.4936,-92.0319,21.3,LA,MONROE DELTA CC               ,   ,   ,,POINT(-92.0319 32.4936)
USC00169369,30.695,-92.2664,21.3,LA,VILLE PLATTE                  ,   ,   ,,POINT(-92.2664 30.695)
US1LACW0003,32.1558,-92.1064,21.3,LA,COLUMBIA 4.1 NNW              ,   ,   ,,POINT(-92.1064 32.1558)
USC00166962,31,-91.6667,21.3,LA,OLD RIVER LOCK                ,   ,   ,,POINT(-91.6667 31)
USC00161866,31.7236,-91.5408,22.3,LA,CLAYTON                       ,   ,   ,,POINT(-91.5408 31.7236)
USC00166271,30.7,-92.8833,36.6,LA,MITTIE 2 SE                   ,   ,   ,,POINT(-92.8833 30.7)
USC00169930,30.6814,-91.125,36.6,LA,ZACHARY                       ,   ,   ,,POINT(-91.125 30.6814)
USC00162145,31.9944,-93.3764,36.6,LA,COUSHATTA 2 SW                ,   ,   ,,POINT(-93.3764 31.9944)
US1LABS0020,32.5196,-93.6917,50.6,LA,BOSSIER CITY 1.6 W            ,   ,   ,,POINT(-93.6917 32.5196)
US1LALN0003,32.6093,-92.6629,54.6,LA,RUSTON 5.5 NNW                ,   ,   ,,POINT(-92.6629 32.6093)
USW00053905,32.5428,-93.745,54.6,LA,SHREVEPORT DWTN AP            ,   ,   ,,POINT(-93.745 32.5428)
USC00164260,31.1833,-92.75,73.2,LA,HINESTON 4 NNE                ,   ,   ,,POINT(-92.75 31.1833)
USC00168683,32.9922,-93.4417,73.2,LA,SPRINGHILL                    ,   ,   ,,POINT(-93.4417 32.9922)
USC00163331,30.7842,-90.2022,73.2,LA,FRANKLINTON 5 SW              ,   ,   ,,POINT(-90.2022 30.7842)
US1LABV0001,32.3547,-92.9775,73.2,LA,BIENVILLE 0.5 S               ,   ,   ,,POINT(-92.9775 32.3547)
USC00164316,32.1167,-93.2333,73.2,LA,HOLLEY SPRINGS                ,   ,   ,,POINT(-93.2333 32.1167)
USC00160349,32.1292,-93.1164,73.2,LA,ASHLAND                       ,   ,   ,,POINT(-93.1164 32.1292)
USC00163324,30.7833,-90.2167,73.2,LA,FRANKLINTON EXP STN           ,   ,   ,,POINT(-90.2167 30.7833)
USC00160422,30.8167,-91.3833,73.2,LA,BAINS                         ,   ,   ,,POINT(-91.3833 30.8167)
USC00168586,32.5558,-91.1747,73.2,LA,SONDHEIMER                    ,   ,   ,,POINT(-91.1747 32.5558)
USC00164510,31.7,-92.5,73.2,LA,INDIAN LOOKOUT                ,   ,   ,,POINT(-92.5 31.7)
USC00169661,30.9167,-91.4667,73.2,LA,WEYANOKE 2 SW                 ,   ,   ,,POINT(-91.4667 30.9167)
US1LAWR0011,32.6076,-93.22,101.2,LA,MINDEN 3.6 E                  ,   ,   ,,POINT(-93.22 32.6076)
US1LADS0004,32.0821,-93.6077,77.7,LA,MANSFIELD 6.5 ENE             ,   ,   ,,POINT(-93.6077 32.0821)
USC00165875,32.1408,-93.7433,77.7,LA,MANSFIELD 7 NW                ,   ,   ,,POINT(-93.7433 32.1408)
USC00165892,31.5769,-93.4817,77.7,LA,MANY                          ,   ,   ,,POINT(-93.4817 31.5769)
US1LACB0005,32.6988,-93.1398,131.4,LA,MINDEN 10.0 NE                ,   ,   ,,POINT(-93.1398 32.6988)
USC00168136,30.7775,-91.3769,35.1,LA,ST FRANCISVILLE               ,   ,   ,,POINT(-91.3769 30.7775)
USC00165584,30.6,-93.2333,35.1,LA,LONGVILLE                     ,   ,   ,,POINT(-93.2333 30.6)
US1LAMR0001,32.8196,-91.8973,35.1,LA,BASTROP 3.2 NNE               ,   ,   ,,POINT(-91.8973 32.8196)
US1LARP0003,30.9931,-92.5916,45.1,LA,MCNARY 0.9 WNW                ,   ,   ,,POINT(-92.5916 30.9931)
US1LAOC0011,32.3993,-92.2548,45.1,LA,WEST MONROE 10.1 SW           ,   ,   ,,POINT(-92.2548 32.3993)
USC00168795,32.9,-91.9667,45.1,LA,STEVENSON FIRE TWR            ,   ,   ,,POINT(-91.9667 32.9)
USC00162235,32.4167,-93.6333,49.1,LA,CURTIS 1 SSE                  ,   ,   ,,POINT(-93.6333 32.4167)
USC00163087,32.7833,-92.2833,49.1,LA,FARMERVILLE 6 E               ,   ,   ,,POINT(-92.2833 32.7833)
US1LACD0032,32.3531,-93.8053,49.1,LA,KEITHVILLE 2.0 NE             ,   ,   ,,POINT(-93.8053 32.3531)
USC00162285,32.25,-92.8167,49.1,LA,DANVILLE                      ,   ,   ,,POINT(-92.8167 32.25)
US1LABS0019,32.4608,-93.6563,49.1,LA,BOSSIER CITY 4.0 S            ,   ,   ,,POINT(-93.6563 32.4608)
US1LACD0001,32.3825,-93.7979,59.1,LA,SHREVEPORT 6.2 S              ,   ,   ,,POINT(-93.7979 32.3825)
USC00163600,32.5333,-93.0333,70.7,LA,GIBSLAND NEAR SCS #15         ,   ,   ,,POINT(-93.0333 32.5333)
USC00163877,32.4175,-94.0003,106.7,LA,GREENWOOD FIRE TWR            ,   ,   ,,POINT(-94.0003 32.4175)
USR0000LVER,31.0167,-93.1869,106.7,LA,VERNON LOUISIANA              ,   ,   ,,POINT(-93.1869 31.0167)
US1LAVM0002,29.9814,-92.2741,2.1,LA,KAPLAN 1.6 SSE                ,   ,   ,,POINT(-92.2741 29.9814)
USC00161560,29.9333,-90.1167,2.1,LA,CARROLLTON                    ,   ,   ,,POINT(-90.1167 29.9333)
US1LATR0005,29.6791,-90.7728,2.1,LA,GRAY 0.5 ENE                  ,   ,   ,,POINT(-90.7728 29.6791)
US1LAVM0007,29.9592,-92.0348,2.1,LA,ERATH 0.2 ENE                 ,   ,   ,,POINT(-92.0348 29.9592)
US1LAOR0014,29.9377,-90.1313,2.1,LA,NEW ORLEANS 3.8 WSW           ,   ,   ,,POINT(-90.1313 29.9377)
US1LAIB0004,29.9988,-91.8288,5.2,LA,NEW IBERIA 0.8 WSW            ,   ,   ,,POINT(-91.8288 29.9988)
USC00162536,30.0992,-90.9269,5.2,LA,DONALDSONVILLE 4E             ,   ,   ,,POINT(-90.9269 30.0992)
US1LALY0005,30.1112,-92.058,6.7,LA,LAFAYETTE 7.4 SSW             ,   ,   ,,POINT(-92.058 30.1112)
US1LASM0002,30.1221,-91.831,6.7,LA,ST. MARTINVILLE 0.2 S         ,   ,   ,,POINT(-91.831 30.1221)
US1LAAS0015,30.1293,-90.9154,6.7,LA,DARROW 4.3 E                  ,   ,   ,,POINT(-90.9154 30.1293)
USC00166308,32.5181,-92.1361,9.4,LA,MONROE #2                     ,   ,   ,,POINT(-92.1361 32.5181)
US1LAEB0060,30.4005,-91.0896,9.4,LA,BATON ROUGE 4.0 SSE           ,   ,   ,,POINT(-91.0896 30.4005)
US1LAEB0059,30.357,-91.077,10.4,LA,BATON ROUGE 7.0 SSE           ,   ,   ,,POINT(-91.077 30.357)
USC00160244,30.95,-91.5833,11.9,LA,ANGOLA                        ,   ,   ,,POINT(-91.5833 30.95)
US1LALV0007,30.5037,-90.9424,11.9,LA,DENHAM SPRINGS 1.9 NNE        ,   ,   ,,POINT(-90.9424 30.5037)
USC00160101,31.3167,-92.45,13.4,LA,ALEXANDRIA #2                 ,   ,   ,,POINT(-92.45 31.3167)
USC00162916,30.7,-90.1833,14.9,LA,ENON 7 WSW                    ,   ,   ,,POINT(-90.1833 30.7)
US1LAAC0002,30.401,-92.2249,14.9,LA,CHURCH POINT 0.7 WSW          ,   ,   ,,POINT(-92.2249 30.401)
US1LATG0017,30.536,-90.482,14.9,LA,HAMMOND 2.5 NNW               ,   ,   ,,POINT(-90.482 30.536)
USC00164021,31.0167,-91.9333,14.9,LA,HAMBURG                       ,   ,   ,,POINT(-91.9333 31.0167)
US1LAEB0063,30.3791,-91.0051,14.9,LA,SHENANDOAH 1.5 S              ,   ,   ,,POINT(-91.0051 30.3791)
USC00168507,30.9833,-91.8167,14.9,LA,SIMMESPORT                    ,   ,   ,,POINT(-91.8167 30.9833)
USC00166424,30.8333,-92.0833,14.9,LA,MORROW                        ,   ,   ,,POINT(-92.0833 30.8333)
